Timestamp,Source_IP,Destination_IP,Port,Protocol,Packet_Size,Label
2025-12-06 12:11:50.479353,38.18.185.185,100.45.27.115,40276,TCP,1392,Normal
2025-12-06 12:11:51.479353,188.240.156.24,92.123.110.109,41683,ICMP,389,Normal
2025-12-06 12:11:52.479353,144.58.89.184,194.69.73.240,2909,UDP,1312,DoS
2025-12-06 12:11:53.479353,187.212.141.217,76.24.97.196,30258,TCP,576,Normal
2025-12-06 12:11:54.479353,255.199.101.2,249.89.21.49,24907,UDP,760,Normal
2025-12-06 12:11:55.479353,177.212.16.79,55.136.34.194,64529,ICMP,1145,Normal
2025-12-06 12:11:56.479353,95.48.245.52,133.90.211.29,177,TCP,146,PortScan
2025-12-06 12:11:57.479353,38.84.62.77,131.77.148.154,5647,UDP,979,Normal
2025-12-06 12:11:58.479353,20.204.95.168,23.149.71.28,55,TCP,262,PortScan
2025-12-06 12:11:59.479353,248.200.167.116,243.72.55.230,14099,UDP,1300,Normal
2025-12-06 12:12:00.479353,183.94.251.181,248.129.22.185,13501,ICMP,572,Normal
2025-12-06 12:12:01.479353,173.144.234.126,87.6.202.75,55066,UDP,1059,DoS
2025-12-06 12:12:02.479353,33.199.192.112,179.142.250.179,7053,ICMP,638,Normal
2025-12-06 12:12:03.479353,114.75.62.109,220.38.166.37,48072,UDP,212,Normal
2025-12-06 12:12:04.479353,175.212.216.179,247.63.248.69,80,TCP,281,XSS
2025-12-06 12:12:05.479353,236.24.241.192,173.250.240.186,31226,UDP,1094,Normal
2025-12-06 12:12:06.479353,49.16.151.146,43.147.67.100,19538,ICMP,659,Normal
2025-12-06 12:12:07.479353,93.147.53.160,133.228.240.232,64413,ICMP,825,Normal
2025-12-06 12:12:08.479353,243.8.240.53,74.181.89.114,35090,UDP,1436,DoS
2025-12-06 12:12:09.479353,216.117.172.106,48.107.104.18,33578,TCP,520,Normal
2025-12-06 12:12:10.479353,69.208.213.212,95.156.126.100,21118,UDP,1245,DoS
2025-12-06 12:12:11.479353,179.89.2.152,132.157.194.147,103,TCP,140,PortScan
2025-12-06 12:12:12.479353,3.126.164.203,141.4.69.197,14049,TCP,800,Normal
2025-12-06 12:12:13.479353,85.228.205.121,242.102.205.211,27212,UDP,1289,Normal
2025-12-06 12:12:14.479353,254.228.13.205,164.64.36.13,21196,ICMP,1292,Normal
2025-12-06 12:12:15.479353,192.81.221.198,36.187.238.146,25339,ICMP,910,Normal
2025-12-06 12:12:16.479353,88.79.173.53,231.163.93.93,171,TCP,270,PortScan
2025-12-06 12:12:17.479353,114.40.58.197,235.244.247.235,22152,UDP,354,Normal
2025-12-06 12:12:18.479353,202.37.230.244,4.212.66.154,184,TCP,136,PortScan
2025-12-06 12:12:19.479353,6.153.148.44,108.97.112.5,59386,TCP,1032,Normal
2025-12-06 12:12:20.479353,210.87.83.116,176.188.3.163,23790,TCP,577,Normal
2025-12-06 12:12:21.479353,194.157.18.225,241.114.89.44,29540,UDP,1277,DoS
2025-12-06 12:12:22.479353,133.160.8.254,167.46.187.188,15584,TCP,671,Normal
2025-12-06 12:12:23.479353,124.64.161.139,99.84.223.172,60514,UDP,1122,DoS
2025-12-06 12:12:24.479353,232.102.188.102,168.168.228.236,23148,UDP,679,Normal
2025-12-06 12:12:25.479353,98.89.57.152,156.40.90.84,443,TCP,199,SQLi
2025-12-06 12:12:26.479353,171.34.188.240,232.250.215.177,15207,TCP,1398,Normal
2025-12-06 12:12:27.479353,1.140.159.140,168.249.163.55,21782,UDP,560,Normal
2025-12-06 12:12:28.479353,192.135.157.239,132.61.48.169,33749,UDP,1469,Normal
2025-12-06 12:12:29.479353,75.147.37.194,25.87.89.59,50671,ICMP,507,Normal
2025-12-06 12:12:30.479353,24.164.187.63,153.64.119.24,65206,TCP,1060,Normal
2025-12-06 12:12:31.479353,249.219.197.251,185.1.160.142,28434,ICMP,1142,Normal
2025-12-06 12:12:32.479353,220.205.255.222,146.132.173.114,18154,UDP,1133,Normal
2025-12-06 12:12:33.479353,253.156.148.162,77.118.175.211,34836,ICMP,1330,Normal
2025-12-06 12:12:34.479353,89.228.20.242,87.250.76.26,58,TCP,245,PortScan
2025-12-06 12:12:35.479353,184.121.248.161,191.222.162.231,33151,UDP,1481,Normal
2025-12-06 12:12:36.479353,39.11.8.191,226.139.109.1,18811,TCP,1375,Normal
2025-12-06 12:12:37.479353,52.31.203.64,183.216.167.227,28386,UDP,1029,Normal
2025-12-06 12:12:38.479353,24.255.117.190,36.82.70.180,25602,TCP,1022,Normal
2025-12-06 12:12:39.479353,187.83.112.231,63.207.133.118,59174,ICMP,1037,Normal
2025-12-06 12:12:40.479353,138.12.178.193,2.181.221.106,17337,UDP,1340,DoS
2025-12-06 12:12:41.479353,30.97.53.43,213.76.7.139,3883,ICMP,1243,Normal
2025-12-06 12:12:42.479353,43.106.156.249,177.96.125.145,53570,TCP,708,Normal
2025-12-06 12:12:43.479353,218.176.29.76,159.165.62.56,443,TCP,384,XSS
2025-12-06 12:12:44.479353,244.178.235.156,206.120.74.172,53831,TCP,705,Normal
2025-12-06 12:12:45.479353,29.129.74.222,168.99.122.30,23870,TCP,972,Normal
2025-12-06 12:12:46.479353,19.183.42.251,184.7.227.51,443,TCP,487,XSS
2025-12-06 12:12:47.479353,234.3.246.230,13.178.7.147,30286,UDP,1489,Normal
2025-12-06 12:12:48.479353,126.206.105.200,68.167.118.87,51437,TCP,966,Normal
2025-12-06 12:12:49.479353,132.207.160.253,46.125.220.78,12842,ICMP,1211,Normal
2025-12-06 12:12:50.479353,80.32.245.207,244.106.195.162,65357,UDP,1418,Normal
2025-12-06 12:12:51.479353,96.217.164.235,37.74.253.197,20095,ICMP,656,Normal
2025-12-06 12:12:52.479353,159.11.127.234,142.216.142.153,602,ICMP,1386,Normal
2025-12-06 12:12:53.479353,15.253.251.21,53.85.155.223,57078,UDP,1125,Normal
2025-12-06 12:12:54.479353,112.125.34.71,156.137.21.192,20050,UDP,1096,Normal
2025-12-06 12:12:55.479353,169.72.205.5,132.20.98.198,1115,ICMP,118,Normal
2025-12-06 12:12:56.479353,21.60.105.77,18.88.141.110,38138,TCP,208,Normal
2025-12-06 12:12:57.479353,209.32.176.124,14.43.225.16,40617,TCP,726,Normal
2025-12-06 12:12:58.479353,20.78.116.248,175.5.3.223,28974,ICMP,735,Normal
2025-12-06 12:12:59.479353,176.194.231.27,90.53.213.197,19978,UDP,1045,Normal
2025-12-06 12:13:00.479353,197.108.45.220,208.38.132.255,58409,TCP,1467,Normal
2025-12-06 12:13:01.479353,97.226.35.11,18.164.192.239,50145,TCP,328,Normal
2025-12-06 12:13:02.479353,88.107.21.225,137.240.45.101,11251,ICMP,779,Normal
2025-12-06 12:13:03.479353,159.18.90.213,211.23.152.159,59978,ICMP,820,Normal
2025-12-06 12:13:04.479353,210.7.77.36,60.30.184.71,32203,TCP,258,Normal
2025-12-06 12:13:05.479353,173.121.11.116,78.15.118.100,4860,UDP,1450,Normal
2025-12-06 12:13:06.479353,142.58.210.14,212.232.254.124,9761,TCP,548,Normal
2025-12-06 12:13:07.479353,222.180.225.25,235.190.222.235,16455,ICMP,1087,Normal
2025-12-06 12:13:08.479353,217.251.188.145,233.190.216.28,7678,UDP,1030,Normal
2025-12-06 12:13:09.479353,248.107.41.168,15.82.182.46,30048,UDP,1492,DoS
2025-12-06 12:13:10.479353,228.84.113.77,143.44.189.202,6524,UDP,1401,Normal
2025-12-06 12:13:11.479353,254.253.228.172,252.195.26.1,54480,ICMP,792,Normal
2025-12-06 12:13:12.479353,27.213.187.200,142.31.91.97,38123,UDP,461,Normal
2025-12-06 12:13:13.479353,69.35.58.238,179.74.95.236,33267,TCP,250,Normal
2025-12-06 12:13:14.479353,174.211.156.116,57.54.152.48,32422,TCP,1200,Normal
2025-12-06 12:13:15.479353,113.57.129.88,139.81.133.163,119,TCP,246,PortScan
2025-12-06 12:13:16.479353,18.206.2.100,12.143.16.177,56333,ICMP,1372,Normal
2025-12-06 12:13:17.479353,157.207.122.104,175.129.175.6,47727,UDP,844,Normal
2025-12-06 12:13:18.479353,166.103.200.147,161.152.146.226,44019,TCP,1333,Normal
2025-12-06 12:13:19.479353,46.66.27.15,120.61.216.217,60021,TCP,1252,Normal
2025-12-06 12:13:20.479353,19.218.111.138,64.41.191.197,30052,TCP,1211,Normal
2025-12-06 12:13:21.479353,206.95.52.250,3.60.83.217,576,UDP,1191,DoS
2025-12-06 12:13:22.479353,43.94.202.39,214.104.204.255,56584,UDP,1244,Normal
2025-12-06 12:13:23.479353,41.56.179.4,154.110.33.144,61094,UDP,215,Normal
2025-12-06 12:13:24.479353,100.194.243.187,29.53.254.163,80,TCP,324,SQLi
2025-12-06 12:13:25.479353,81.131.34.22,115.234.251.67,66,TCP,82,PortScan
2025-12-06 12:13:26.479353,197.6.98.232,115.251.50.241,110,TCP,211,PortScan
2025-12-06 12:13:27.479353,16.224.133.71,158.139.122.68,47697,TCP,1040,Normal
2025-12-06 12:13:28.479353,47.24.86.53,166.15.1.223,163,TCP,269,PortScan
2025-12-06 12:13:29.479353,212.92.65.219,3.238.166.213,2155,TCP,489,Normal
2025-12-06 12:13:30.479353,91.243.208.225,86.74.162.45,50443,ICMP,270,Normal
2025-12-06 12:13:31.479353,90.148.163.167,189.111.117.109,6857,UDP,343,Normal
2025-12-06 12:13:32.479353,219.203.46.112,153.83.211.4,117,UDP,194,Normal
2025-12-06 12:13:33.479353,173.216.243.167,5.21.183.69,37416,UDP,727,Normal
2025-12-06 12:13:34.479353,111.19.8.158,135.127.3.198,24823,UDP,156,Normal
2025-12-06 12:13:35.479353,206.114.255.95,208.18.241.209,27751,ICMP,944,Normal
2025-12-06 12:13:36.479353,237.80.227.66,36.164.155.174,61443,UDP,254,Normal
2025-12-06 12:13:37.479353,228.208.208.99,131.30.56.173,60369,ICMP,367,Normal
2025-12-06 12:13:38.479353,121.99.56.225,84.58.177.74,53031,UDP,279,Normal
2025-12-06 12:13:39.479353,252.217.140.195,101.250.54.175,1659,ICMP,1307,Normal
2025-12-06 12:13:40.479353,254.161.211.122,43.141.194.46,443,TCP,236,SQLi
2025-12-06 12:13:41.479353,119.15.253.148,82.255.202.167,9369,TCP,516,Normal
2025-12-06 12:13:42.479353,214.8.231.11,23.224.89.46,6782,UDP,462,Normal
2025-12-06 12:13:43.479353,111.24.169.4,205.164.140.121,45270,ICMP,530,Normal
2025-12-06 12:13:44.479353,77.190.22.203,223.133.203.8,42319,UDP,1023,Normal
2025-12-06 12:13:45.479353,48.6.210.22,246.161.114.107,17803,TCP,709,Normal
2025-12-06 12:13:46.479353,235.66.137.64,188.13.110.216,25747,ICMP,567,Normal
2025-12-06 12:13:47.479353,140.175.231.68,130.180.150.127,16510,TCP,828,Normal
2025-12-06 12:13:48.479353,16.156.128.215,251.78.126.75,64025,UDP,1326,Normal
2025-12-06 12:13:49.479353,232.41.113.35,7.15.182.227,15,TCP,141,PortScan
2025-12-06 12:13:50.479353,168.114.3.121,98.195.237.3,36697,ICMP,127,Normal
2025-12-06 12:13:51.479353,210.149.129.228,121.242.185.125,43360,UDP,864,DoS
2025-12-06 12:13:52.479353,92.62.151.26,241.21.38.146,10456,ICMP,749,Normal
2025-12-06 12:13:53.479353,240.22.14.219,54.46.103.17,49101,UDP,888,DoS
2025-12-06 12:13:54.479353,62.114.15.249,172.231.250.82,35065,UDP,290,Normal
2025-12-06 12:13:55.479353,20.143.201.176,81.121.173.41,55608,TCP,1363,Normal
2025-12-06 12:13:56.479353,179.95.233.250,221.156.49.85,33464,ICMP,898,Normal
2025-12-06 12:13:57.479353,142.144.161.42,240.14.59.140,17637,UDP,340,Normal
2025-12-06 12:13:58.479353,32.252.160.12,86.237.51.179,26086,UDP,592,Normal
2025-12-06 12:13:59.479353,75.170.172.213,12.123.46.194,30506,ICMP,779,Normal
2025-12-06 12:14:00.479353,55.234.215.48,107.222.93.4,80,TCP,497,XSS
2025-12-06 12:14:01.479353,116.91.135.203,65.244.188.153,45710,UDP,297,Normal
2025-12-06 12:14:02.479353,105.126.224.26,255.77.42.56,7399,UDP,153,Normal
2025-12-06 12:14:03.479353,203.160.250.61,76.7.190.142,443,TCP,533,XSS
2025-12-06 12:14:04.479353,215.209.88.198,143.73.39.212,59657,ICMP,95,Normal
2025-12-06 12:14:05.479353,156.93.84.125,184.22.26.127,30341,ICMP,1105,Normal
2025-12-06 12:14:06.479353,46.210.246.98,173.244.196.139,37504,ICMP,497,Normal
2025-12-06 12:14:07.479353,94.46.178.62,59.208.111.49,196,TCP,219,PortScan
2025-12-06 12:14:08.479353,188.27.154.49,3.229.84.146,164,TCP,228,PortScan
2025-12-06 12:14:09.479353,203.130.157.102,213.226.92.132,6,TCP,102,PortScan
2025-12-06 12:14:10.479353,7.114.139.65,172.109.2.120,6592,ICMP,1256,Normal
2025-12-06 12:14:11.479353,136.204.160.78,159.237.128.228,25822,TCP,1495,Normal
2025-12-06 12:14:12.479353,8.244.190.187,189.124.134.111,53018,ICMP,569,Normal
2025-12-06 12:14:13.479353,51.85.189.88,59.80.115.110,39333,TCP,625,Normal
2025-12-06 12:14:14.479353,143.213.158.145,70.244.146.165,24892,TCP,1426,Normal
2025-12-06 12:14:15.479353,96.185.252.225,139.100.207.86,51390,ICMP,1220,Normal
2025-12-06 12:14:16.479353,211.24.221.124,197.63.244.65,676,UDP,791,Normal
2025-12-06 12:14:17.479353,247.149.204.126,112.238.153.232,7399,TCP,1360,Normal
2025-12-06 12:14:18.479353,93.222.41.75,125.137.157.108,41987,ICMP,1199,Normal
2025-12-06 12:14:19.479353,129.14.228.3,88.58.161.147,42149,TCP,359,Normal
2025-12-06 12:14:20.479353,85.126.162.183,100.185.189.101,5,TCP,236,PortScan
2025-12-06 12:14:21.479353,157.114.105.237,132.90.235.78,15377,TCP,1008,Normal
2025-12-06 12:14:22.479353,170.255.53.95,255.125.144.217,80,TCP,248,XSS
2025-12-06 12:14:23.479353,196.252.98.33,88.99.20.148,16760,UDP,845,Normal
2025-12-06 12:14:24.479353,3.198.154.230,245.199.211.234,9961,UDP,1475,Normal
2025-12-06 12:14:25.479353,255.125.234.187,153.44.165.249,43126,UDP,254,Normal
2025-12-06 12:14:26.479353,187.60.11.30,156.50.121.177,18693,TCP,423,Normal
2025-12-06 12:14:27.479353,226.213.81.171,160.76.239.238,35791,TCP,1074,Normal
2025-12-06 12:14:28.479353,248.38.143.225,122.129.127.197,30149,UDP,302,Normal
2025-12-06 12:14:29.479353,100.4.50.42,186.219.64.223,87,TCP,230,PortScan
2025-12-06 12:14:30.479353,206.6.99.209,49.228.215.187,35917,TCP,805,Normal
2025-12-06 12:14:31.479353,171.56.228.169,252.226.122.110,26529,ICMP,772,Normal
2025-12-06 12:14:32.479353,57.251.48.207,208.176.103.188,21425,TCP,734,Normal
2025-12-06 12:14:33.479353,187.29.109.217,63.33.79.56,4795,ICMP,347,Normal
2025-12-06 12:14:34.479353,220.23.251.12,93.55.158.203,8454,UDP,1073,DoS
2025-12-06 12:14:35.479353,165.159.142.162,64.195.89.138,80,TCP,312,XSS
2025-12-06 12:14:36.479353,198.197.151.213,195.132.109.21,443,TCP,238,SQLi
2025-12-06 12:14:37.479353,63.168.110.29,252.229.134.155,54652,UDP,689,Normal
2025-12-06 12:14:38.479353,194.239.7.211,70.199.34.186,54004,UDP,1471,DoS
2025-12-06 12:14:39.479353,228.111.1.177,134.126.137.115,61544,TCP,98,Normal
2025-12-06 12:14:40.479353,3.62.44.182,77.93.207.227,33587,ICMP,1465,Normal
2025-12-06 12:14:41.479353,152.28.157.82,155.203.61.131,43115,UDP,1068,DoS
2025-12-06 12:14:42.479353,27.169.44.134,19.41.232.238,4157,UDP,1436,DoS
2025-12-06 12:14:43.479353,78.244.62.176,228.71.75.165,146,TCP,67,PortScan
2025-12-06 12:14:44.479353,51.144.33.56,46.113.76.5,31641,TCP,1448,Normal
2025-12-06 12:14:45.479353,41.118.89.213,244.180.57.24,12744,UDP,543,Normal
2025-12-06 12:14:46.479353,154.140.61.173,117.251.136.88,28534,UDP,314,Normal
2025-12-06 12:14:47.479353,37.100.29.54,133.130.232.41,45642,ICMP,736,Normal
2025-12-06 12:14:48.479353,217.252.165.115,209.8.154.253,45267,TCP,563,Normal
2025-12-06 12:14:49.479353,46.230.16.92,170.42.135.232,158,TCP,290,PortScan
2025-12-06 12:14:50.479353,74.187.5.223,104.221.244.26,30358,TCP,229,Normal
2025-12-06 12:14:51.479353,251.207.190.126,140.18.170.248,14910,ICMP,358,Normal
2025-12-06 12:14:52.479353,107.53.243.95,79.15.98.20,19101,ICMP,1061,Normal
2025-12-06 12:14:53.479353,86.37.168.53,151.69.86.27,26645,ICMP,1096,Normal
2025-12-06 12:14:54.479353,96.44.241.145,229.126.130.202,35848,ICMP,86,Normal
2025-12-06 12:14:55.479353,172.184.151.38,197.34.145.131,35796,ICMP,1118,Normal
2025-12-06 12:14:56.479353,171.191.5.160,127.167.136.175,59026,UDP,1028,Normal
2025-12-06 12:14:57.479353,98.56.191.62,14.173.156.190,17924,UDP,431,Normal
2025-12-06 12:14:58.479353,136.212.54.46,139.231.234.11,15505,ICMP,695,Normal
2025-12-06 12:14:59.479353,101.114.8.143,36.193.210.144,9238,UDP,1134,DoS
2025-12-06 12:15:00.479353,100.195.133.81,214.56.90.156,443,TCP,306,XSS
2025-12-06 12:15:01.479353,163.78.118.180,56.127.44.174,7989,UDP,883,Normal
2025-12-06 12:15:02.479353,96.175.220.68,194.94.182.87,29208,ICMP,270,Normal
2025-12-06 12:15:03.479353,223.150.85.136,150.42.17.24,11161,ICMP,524,Normal
2025-12-06 12:15:04.479353,227.180.51.120,159.91.54.128,51060,ICMP,835,Normal
2025-12-06 12:15:05.479353,177.180.54.9,216.186.2.54,61385,UDP,1025,DoS
2025-12-06 12:15:06.479353,130.59.101.153,88.220.163.151,53,TCP,279,PortScan
2025-12-06 12:15:07.479353,135.107.214.17,242.192.68.249,7028,ICMP,1438,Normal
2025-12-06 12:15:08.479353,86.102.15.255,245.13.194.30,21767,TCP,155,Normal
2025-12-06 12:15:09.479353,198.165.51.10,241.245.110.162,39363,TCP,1406,Normal
2025-12-06 12:15:10.479353,25.206.75.111,244.65.193.52,2729,UDP,401,Normal
2025-12-06 12:15:11.479353,112.57.106.223,153.198.56.119,48851,TCP,910,Normal
2025-12-06 12:15:12.479353,53.70.110.51,116.162.64.244,41173,TCP,986,Normal
2025-12-06 12:15:13.479353,220.158.169.118,23.50.54.48,38,TCP,178,PortScan
2025-12-06 12:15:14.479353,13.84.44.142,14.124.190.198,44584,ICMP,667,Normal
2025-12-06 12:15:15.479353,165.129.27.125,252.51.165.175,33581,UDP,724,Normal
2025-12-06 12:15:16.479353,81.72.64.187,82.144.169.186,65083,TCP,614,Normal
2025-12-06 12:15:17.479353,226.208.163.34,118.239.3.180,62002,ICMP,1085,Normal
2025-12-06 12:15:18.479353,254.193.10.177,5.98.147.47,62842,ICMP,677,Normal
2025-12-06 12:15:19.479353,36.177.51.6,83.196.240.3,35296,TCP,101,Normal
2025-12-06 12:15:20.479353,154.119.188.40,144.207.158.177,45518,UDP,1459,Normal
2025-12-06 12:15:21.479353,30.174.243.86,20.136.250.52,62337,ICMP,942,Normal
2025-12-06 12:15:22.479353,63.59.112.225,99.68.250.89,51073,TCP,118,Normal
2025-12-06 12:15:23.479353,93.202.92.36,166.253.88.90,8604,UDP,415,Normal
2025-12-06 12:15:24.479353,94.184.23.167,15.146.158.123,49060,TCP,78,Normal
2025-12-06 12:15:25.479353,255.176.229.110,138.90.233.214,16,TCP,97,PortScan
2025-12-06 12:15:26.479353,159.13.231.87,92.161.217.36,61836,TCP,1202,Normal
2025-12-06 12:15:27.479353,228.205.58.128,227.127.123.155,19169,TCP,883,Normal
2025-12-06 12:15:28.479353,234.228.236.239,142.18.147.144,27246,UDP,946,DoS
2025-12-06 12:15:29.479353,98.15.173.84,237.229.17.203,64125,ICMP,175,Normal
2025-12-06 12:15:30.479353,48.90.158.198,101.248.112.99,108,TCP,295,PortScan
2025-12-06 12:15:31.479353,180.12.64.120,24.130.173.118,61972,UDP,1256,Normal
2025-12-06 12:15:32.479353,149.30.144.86,236.83.70.208,41213,UDP,125,Normal
2025-12-06 12:15:33.479353,29.5.197.4,104.113.254.185,36643,TCP,739,Normal
2025-12-06 12:15:34.479353,64.237.93.45,125.177.20.152,132,ICMP,1373,Normal
2025-12-06 12:15:35.479353,139.126.26.146,97.182.8.208,8706,TCP,251,Normal
2025-12-06 12:15:36.479353,250.175.172.64,241.29.132.70,80,TCP,271,SQLi
2025-12-06 12:15:37.479353,121.202.217.203,177.221.154.138,7,TCP,197,PortScan
2025-12-06 12:15:38.479353,145.153.174.41,148.80.113.145,34521,UDP,1064,Normal
2025-12-06 12:15:39.479353,11.83.136.171,229.126.196.114,13682,ICMP,1408,Normal
2025-12-06 12:15:40.479353,113.173.140.190,10.12.243.86,39827,UDP,1408,DoS
2025-12-06 12:15:41.479353,126.209.173.138,188.167.176.107,46578,TCP,1493,Normal
2025-12-06 12:15:42.479353,71.213.32.247,101.141.226.74,49202,UDP,1235,Normal
2025-12-06 12:15:43.479353,244.37.47.11,118.109.186.253,46509,ICMP,1060,Normal
2025-12-06 12:15:44.479353,63.107.196.64,2.108.211.100,443,TCP,275,XSS
2025-12-06 12:15:45.479353,151.86.137.99,183.121.37.73,40034,TCP,254,Normal
2025-12-06 12:15:46.479353,255.93.174.215,128.91.196.135,27878,ICMP,483,Normal
2025-12-06 12:15:47.479353,254.44.7.214,82.234.107.11,55949,ICMP,563,Normal
2025-12-06 12:15:48.479353,27.207.161.249,216.87.206.18,164,TCP,248,PortScan
2025-12-06 12:15:49.479353,62.200.230.79,112.191.25.11,54315,TCP,88,Normal
2025-12-06 12:15:50.479353,245.52.56.152,35.31.146.21,6138,TCP,841,Normal
2025-12-06 12:15:51.479353,176.130.124.151,171.186.88.27,19749,ICMP,168,Normal
2025-12-06 12:15:52.479353,240.220.97.144,42.32.88.161,26257,ICMP,614,Normal
2025-12-06 12:15:53.479353,162.120.195.132,144.107.194.29,328,TCP,658,Normal
2025-12-06 12:15:54.479353,229.134.206.194,98.11.93.128,49504,UDP,1259,DoS
2025-12-06 12:15:55.479353,15.172.189.55,161.190.195.120,61666,TCP,145,Normal
2025-12-06 12:15:56.479353,58.42.177.9,169.27.42.233,7741,ICMP,613,Normal
2025-12-06 12:15:57.479353,149.132.249.159,236.78.34.208,1177,ICMP,702,Normal
2025-12-06 12:15:58.479353,167.125.70.13,213.54.183.5,45615,ICMP,902,Normal
2025-12-06 12:15:59.479353,55.226.84.127,253.19.77.16,25368,ICMP,973,Normal
2025-12-06 12:16:00.479353,188.53.198.251,240.157.50.148,23197,TCP,509,Normal
2025-12-06 12:16:01.479353,142.12.33.224,88.46.115.73,7843,ICMP,264,Normal
2025-12-06 12:16:02.479353,141.67.189.28,172.36.9.208,58585,UDP,880,Normal
2025-12-06 12:16:03.479353,58.215.171.47,240.230.21.91,443,TCP,274,SQLi
2025-12-06 12:16:04.479353,9.67.195.53,11.9.168.216,9742,ICMP,1409,Normal
2025-12-06 12:16:05.479353,243.188.14.183,10.18.62.85,25608,UDP,409,Normal
2025-12-06 12:16:06.479353,63.247.131.29,13.135.118.194,35717,ICMP,1124,Normal
2025-12-06 12:16:07.479353,29.109.148.76,14.163.58.168,54267,UDP,815,Normal
2025-12-06 12:16:08.479353,124.138.85.179,32.84.224.176,31281,ICMP,1440,Normal
2025-12-06 12:16:09.479353,209.54.236.178,246.147.249.94,80,TCP,342,SQLi
2025-12-06 12:16:10.479353,104.191.97.199,139.93.87.179,85,TCP,127,PortScan
2025-12-06 12:16:11.479353,219.77.104.217,8.109.86.219,436,ICMP,233,Normal
2025-12-06 12:16:12.479353,73.65.19.229,65.127.118.119,16823,UDP,240,Normal
2025-12-06 12:16:13.479353,203.118.188.56,131.69.190.246,45712,TCP,766,Normal
2025-12-06 12:16:14.479353,18.6.141.89,75.32.36.53,443,TCP,267,XSS
2025-12-06 12:16:15.479353,186.140.176.7,90.121.75.109,15233,UDP,1014,DoS
2025-12-06 12:16:16.479353,201.156.94.104,111.145.103.22,5686,UDP,98,Normal
2025-12-06 12:16:17.479353,182.238.171.120,137.11.46.72,174,TCP,124,PortScan
2025-12-06 12:16:18.479353,83.20.191.246,98.69.45.2,56405,UDP,1324,Normal
2025-12-06 12:16:19.479353,107.244.125.234,228.44.213.80,17926,ICMP,1481,Normal
2025-12-06 12:16:20.479353,178.177.137.109,210.111.188.214,27989,TCP,1190,Normal
2025-12-06 12:16:21.479353,161.4.50.148,152.119.177.8,8826,TCP,1015,Normal
2025-12-06 12:16:22.479353,182.37.153.156,197.130.4.123,59309,TCP,1091,Normal
2025-12-06 12:16:23.479353,50.55.18.188,166.147.125.231,28382,UDP,1106,DoS
2025-12-06 12:16:24.479353,111.56.213.67,77.32.116.1,41194,ICMP,119,Normal
2025-12-06 12:16:25.479353,182.4.141.96,226.198.179.57,10336,UDP,1074,Normal
2025-12-06 12:16:26.479353,83.196.27.209,7.67.157.30,23209,UDP,1491,Normal
2025-12-06 12:16:27.479353,36.5.92.172,191.16.157.70,63701,UDP,1172,Normal
2025-12-06 12:16:28.479353,171.73.51.231,2.73.60.10,161,TCP,99,Normal
2025-12-06 12:16:29.479353,241.47.74.24,175.9.46.185,11869,UDP,1435,Normal
2025-12-06 12:16:30.479353,177.48.131.133,222.15.254.151,58852,ICMP,329,Normal
2025-12-06 12:16:31.479353,93.225.92.186,67.5.165.18,458,UDP,672,Normal
2025-12-06 12:16:32.479353,142.200.250.12,37.98.129.9,25998,TCP,811,Normal
2025-12-06 12:16:33.479353,212.252.132.135,97.22.158.83,55574,TCP,476,Normal
2025-12-06 12:16:34.479353,242.79.33.20,221.142.106.81,58348,UDP,378,Normal
2025-12-06 12:16:35.479353,237.232.4.32,16.26.248.110,63,TCP,101,PortScan
2025-12-06 12:16:36.479353,144.41.89.7,20.126.188.182,43213,UDP,1438,Normal
2025-12-06 12:16:37.479353,111.246.216.233,62.204.234.147,67,TCP,99,PortScan
2025-12-06 12:16:38.479353,51.143.158.240,68.140.29.174,64554,UDP,64,Normal
2025-12-06 12:16:39.479353,75.133.31.255,43.166.13.43,43645,ICMP,812,Normal
2025-12-06 12:16:40.479353,39.239.90.71,175.41.226.4,18075,ICMP,800,Normal
2025-12-06 12:16:41.479353,218.139.234.92,93.251.217.160,8423,UDP,1108,DoS
2025-12-06 12:16:42.479353,192.138.204.61,196.136.120.112,19024,UDP,453,Normal
2025-12-06 12:16:43.479353,148.170.46.201,24.22.161.49,21625,UDP,666,Normal
2025-12-06 12:16:44.479353,200.211.228.67,110.169.125.190,17946,ICMP,973,Normal
2025-12-06 12:16:45.479353,96.234.210.250,111.120.39.212,80,TCP,350,SQLi
2025-12-06 12:16:46.479353,171.130.238.69,60.74.253.166,32807,TCP,833,Normal
2025-12-06 12:16:47.479353,81.117.91.236,230.179.241.151,47748,UDP,957,DoS
2025-12-06 12:16:48.479353,169.159.88.248,54.179.89.23,42526,ICMP,739,Normal
2025-12-06 12:16:49.479353,47.36.113.87,61.191.152.206,23549,TCP,1448,Normal
2025-12-06 12:16:50.479353,123.170.120.183,83.86.16.150,80,TCP,322,XSS
2025-12-06 12:16:51.479353,1.10.203.107,135.82.182.95,94,TCP,213,PortScan
2025-12-06 12:16:52.479353,29.184.76.5,237.137.58.227,15690,UDP,1479,Normal
2025-12-06 12:16:53.479353,232.150.209.235,46.12.89.242,443,TCP,567,XSS
2025-12-06 12:16:54.479353,53.170.109.46,110.122.212.219,39361,UDP,166,Normal
2025-12-06 12:16:55.479353,52.156.124.22,94.241.159.153,63074,ICMP,652,Normal
